"User-added Compound","LINCS Analog","LINCS Analog Name","Similarity"
"CMP1","LSM-33740","BRD-K76329122",0.311
"CMP1","LSM-33742","BRD-K96254487",0.311
"CMP1","LSM-33757","BRD-K45073068",0.311
"CMP1","LSM-33822","BRD-K75440064",0.311
"CMP1","LSM-33842","BRD-K70262646",0.311
"CMP1","LSM-8396","BRD-K88299492",0.311
"CMP1","LSM-37272","BRD-A35430844",0.311
"CMP1","LSM-37273","BRD-A41228941",0.311
"CMP1","LSM-37274","BRD-A53271750",0.311
"CMP1","LSM-39123","BRD-K33907901",0.311
"CMP1","LSM-38448","BRD-K21668646",0.311
"CMP1","LSM-43070","ACON1_001667",0.311
"CMP1","LSM-1908","Nalbufina [Dcit]",0.311
"CMP1","LSM-24063","BRD-K60063821-001-01-5",0.311
"CMP1","LSM-23687","SMR000150501",0.311
"CMP1","LSM-17467","BRD-K63907145-001-01-9",0.311
"CMP1","LSM-17625","MLS003128916",0.311
"CMP1","LSM-11453","BRD-K49781215",0.311
"CMP1","LSM-11630","BRD-K52369815",0.311
"CMP1","LSM-1539","Brucinum",0.311
"CMP1","LSM-8132","MLS003129613",0.311
"CMP1","LSM-4983","SCHEMBL722708",0.311
"CMP1","LSM-9687","BRD-K20741178",0.311
"CMP1","LSM-30254","BRD-K60661821",0.311
"CMP1","LSM-9557","BRD-K18817373",0.311
"CMP1","LSM-12761","BRD-K70983703",0.311
"CMP1","LSM-45416","Fingolimod (FTY720) HCl",0.311
"CMP1","LSM-10760","BRD-K38498572",0.311
"CMP1","LSM-10764","BRD-K38542964",0.311
"CMP1","LSM-30261","BRD-K36237864",0.311
"CMP1","LSM-11808","BRD-K55806039",0.311
"CMP1","LSM-12597","BRD-K68340318",0.311
"CMP1","LSM-3477","Nalbuphine",0.311
"CMP1","LSM-17648","MLS003130385",0.311
"CMP1","LSM-17631","BRD-K60272064",0.311
"CMP1","LSM-17525","BRD-K07404651",0.311
"CMP1","LSM-8249","BRD-K46322935",0.311
"CMP1","LSM-24691","BRD-K33272704",0.311
"CMP1","LSM-24695","BRD-K86263698",0.311
"CMP1","LSM-24881","BRD-K95369587",0.311
"CMP1","LSM-24885","BRD-K30674856",0.311
"CMP1","LSM-24736","BRD-K86298765",0.311
"CMP1","LSM-30064","BRD-K48389907",0.311
"CMP1","LSM-8931","BRD-K08369728",0.311
"CMP1","LSM-8286","BRD-K58010565",0.311
"CMP1","LSM-9565","BRD-K18999740",0.311
"CMP1","LSM-8514","BRD-K01316590",0.311
"CMP1","LSM-9517","BRD-K18153171",0.311
"CMP1","LSM-9527","BRD-K18310625",0.311
"CMP1","LSM-10347","BRD-K31671785",0.311
"CMP1","LSM-10146","BRD-K28377322",0.311
"CMP1","LSM-17445","BRD-K98535230",0.311
"CMP1","LSM-10911","BRD-K40608370",0.311
"CMP1","LSM-10720","BRD-K37848804",0.311
"CMP1","LSM-10663","BRD-K36951400",0.311
"CMP1","LSM-11692","BRD-K53619921",0.311
"CMP1","LSM-14238","BRD-K94765019",0.311
"CMP1","LSM-9737","BRD-K21549522",0.311
"CMP1","LSM-17672","BRD-K52414345",0.311
"CMP1","LSM-24781","BRD-K28728910",0.311
"CMP1","LSM-24681","BRD-K34720817",0.311
"CMP1","LSM-24890","BRD-K81592842",0.311
"CMP1","LSM-24894","BRD-K01467488",0.311
"CMP1","LSM-35200","BRD-K05802716",0.311
"CMP1","LSM-35277","BRD-K09395335",0.311
"CMP1","LSM-35363","BRD-K13090434",0.311
"CMP1","LSM-37713","BRD-K08130208",0.311
"CMP1","LSM-11839","BRD-K56370195",0.311
"CMP1","LSM-16033","BRD-K72894736",0.311
"CMP1","LSM-15994","BRD-K64183190",0.311
"CMP1","LSM-18214","BRD-K57051157",0.311
"CMP1","LSM-22586","BRD-K79438478",0.311
"CMP1","LSM-10017","BRD-K26199553",0.311
"CMP1","LSM-11673","BRD-K53193280",0.311
"CMP1","LSM-14256","BRD-K95047072",0.311
"CMP1","LSM-15098","BRD-K01678149",0.311
"CMP1","LSM-16222","BRD-K68635551",0.311
"CMP1","LSM-15988","BRD-K61845512",0.311
"CMP1","LSM-16163","BRD-K65266979",0.311
"CMP1","LSM-18138","BRD-K47620421",0.311
"CMP1","LSM-29102","BRD-K31897694",0.311
"CMP1","LSM-29067","BRD-K37658621",0.311
"CMP1","LSM-22441","BRD-K87383650",0.311
"CMP1","LSM-29163","BRD-K37094091",0.311
"CMP1","LSM-43311","Nystatin",0.311
"CMP1","LSM-43348","Nyastin A1",0.311
"CMP1","LSM-30335","BRD-K54484272",0.31
"CMP1","LSM-1718","GNF-PF-4997",0.31
"CMP1","LSM-30370","BRD-K35336753",0.31
"CMP1","LSM-30422","BRD-K95350313",0.31
"CMP1","LSM-30602","BRD-K44537081",0.31
"CMP1","LSM-42488","BRD-K96103953",0.31
"CMP1","LSM-11538","BRD-K50974880",0.31
"CMP1","LSM-19960","Hydrocortisone Acetate",0.31
"CMP1","LSM-11870","BRD-K56916873",0.31
"CMP1","LSM-12282","BRD-K63337793",0.31
"CMP1","LSM-5640","Cortisol",0.31
"CMP1","LSM-8548","BRD-K01825565",0.31
"CMP1","LSM-8555","MLS004342442",0.31
"CMP1","LSM-9356","BRD-K15476875",0.31
"CMP1","LSM-10842","BRD-K39674306",0.31
"CMP1","LSM-46000","Tebipenem Pivoxil",0.31
"CMP1","LSM-12573","BRD-K68018568",0.31
"CMP1","LSM-13741","BRD-K86728331",0.31
"CMP1","LSM-14455","BRD-K98042112",0.31
"CMP1","LSM-23312","BRD-K33461572",0.31
"CMP1","LSM-30351","BRD-K22443456",0.31
"CMP1","LSM-30406","BRD-K42108985",0.31
"CMP1","LSM-30549","BRD-K93516545",0.31
"CMP1","LSM-30491","BRD-K89000000",0.31
"CMP1","LSM-9449","BRD-K16910145",0.31
"CMP1","LSM-9965","BRD-K25277218",0.31
"CMP1","LSM-11405","BRD-K48911375",0.31
"CMP1","LSM-14095","BRD-K92334440",0.31
"CMP1","LSM-29215","BRD-K33869336",0.31
"CMP1","LSM-29262","BRD-K23085156",0.31
"CMP1","LSM-29296","BRD-K33197627",0.31
"CMP1","LSM-15049","BRD-K66805710",0.31
"CMP1","LSM-16126","BRD-K77074748",0.31
"CMP1","LSM-35174","BRD-K04992384",0.31
"CMP1","LSM-35195","BRD-K05734090",0.31
"CMP1","LSM-35323","BRD-K11585900",0.31
"CMP1","LSM-35305","BRD-K10459972",0.31
"CMP1","LSM-35668","BRD-K32782599",0.31
"CMP1","LSM-37733","BRD-K08461556",0.31
"CMP1","LSM-45078","BRD-M88429329",0.31
"CMP1","LSM-7524","BRD-K52371706",0.31
"CMP1","LSM-7735","BRD-K66555134",0.31
"CMP1","LSM-35298","BRD-K10232513",0.31
"CMP1","LSM-36303","BRD-K94582731",0.31
"CMP1","LSM-40943","BRD-K67433402",0.31
"CMP1","LSM-45077","BRD-M88324697",0.31
"CMP1","LSM-11873","BRD-K56943062",0.31
"CMP1","LSM-7076","MLS003129709",0.31
"CMP1","LSM-6911","MLS003129380",0.31
"CMP1","LSM-12577","BRD-K68095812",0.31
"CMP1","LSM-8394","BRD-K87010407",0.31
"CMP1","LSM-9096","BRD-K10927790",0.31
"CMP1","LSM-9919","MLS003130320",0.31
"CMP1","LSM-13401","MLS003128866",0.31
"CMP1","LSM-18090","BRD-K44403120",0.31
"CMP1","LSM-18248","BRD-K47613410",0.31
"CMP1","LSM-18296","BRD-K41774018",0.31
"CMP1","LSM-18225","BRD-K57489406",0.31
"CMP1","LSM-18146","BRD-K45799338",0.31
"CMP1","LSM-20287","BRD-K82922770",0.31
"CMP1","LSM-22302","BRD-K89476673",0.31
"CMP1","LSM-22440","BRD-K89471250",0.31
"CMP1","LSM-25191","BRD-K74568359",0.31
"CMP1","LSM-29297","BRD-K25944327",0.31
"CMP1","LSM-8244","MLS003129422",0.31
"CMP1","LSM-12637","BRD-K68908437",0.31
"CMP1","LSM-8116","MLS003130355",0.31
"CMP1","LSM-7392","BRD-K42737417",0.31
"CMP1","LSM-9812","BRD-K22778942",0.31
"CMP1","LSM-12198","BRD-K62123687",0.31
"CMP1","LSM-12733","BRD-K70581786",0.31
"CMP1","LSM-14219","BRD-K94454791",0.31
"CMP1","LSM-16083","MLS003128726",0.31
"CMP1","LSM-15935","BRD-K62942008",0.31
"CMP1","LSM-16105","BRD-K74289419",0.31
"CMP1","LSM-13289","BRD-K79596575",0.31
"CMP1","LSM-22467","BRD-K90655269",0.31
"CMP1","LSM-22488","BRD-K86358396",0.31
"CMP1","LSM-29195","BRD-K37740343",0.31
"CMP1","LSM-20142","BRD-K08504955",0.31
"CMP1","LSM-9960","BRD-K25165092",0.31
"CMP1","LSM-18137","BRD-K39965317",0.31
"CMP1","LSM-18280","BRD-K52202153",0.31
"CMP1","LSM-29074","BRD-K25709301",0.31
"CMP1","LSM-20241","BRD-K28140275",0.31
"CMP1","LSM-20304","BRD-K93335719",0.31
"CMP1","LSM-22342","BRD-K99901517",0.31
"CMP1","LSM-45757","Tetrahydrouridine",0.31
"CMP1","LSM-6546","(+)-Artemisinin",0.31
"CMP1","LSM-36960","Adapiprazine",0.31
"CMP1","LSM-8840","BRD-K06912584",0.31
"CMP1","LSM-5559","Miglitol",0.31
"CMP1","LSM-12584","BRD-K68178066",0.31
"CMP1","LSM-13746","BRD-K86771738",0.31
"CMP1","LSM-45690","MIGLITOL",0.31
"CMP1","LSM-5566","ZINC43393638",0.31
"CMP1","LSM-8942","BRD-K08508488",0.31
"CMP1","LSM-9780","BRD-K22318001",0.31
"CMP1","LSM-14404","BRD-K97235918",0.31
"CMP1","LSM-13081","BRD-K76087404",0.31
"CMP1","LSM-44931","Bafilomycin A1",0.309
"CMP1","LSM-31624","BRD-K36763492",0.309
"CMP1","LSM-31668","BRD-K92479346",0.309
"CMP1","LSM-31593","BRD-K29246335",0.309
"CMP1","LSM-31764","BRD-K43495666",0.309
"CMP1","LSM-28588","Adamantanyl 4-(2-fluorophenyl)piperazinyl ketone",0.309
"CMP1","LSM-31609","BRD-K79352289",0.309
"CMP1","LSM-31797","BRD-K75067815",0.309
"CMP1","LSM-31686","BRD-K11662217",0.309
"CMP1","LSM-31754","BRD-K48717228",0.309
"CMP1","LSM-21419","MLS003129942",0.309
"CMP1","LSM-21554","MLS003129960",0.309
"CMP1","LSM-1446","Triamcinolone Diacetate",0.309
"CMP1","LSM-44624","Bafilomycin A1",0.309
"CMP1","LSM-26731","BRD-K18864235",0.309
"CMP1","LSM-26748","BRD-K47995281",0.309
"CMP1","LSM-26820","BRD-K24333636",0.309
"CMP1","LSM-26602","BRD-K84391462",0.309
"CMP1","LSM-26614","BRD-K31377965",0.309
"CMP1","LSM-26901","BRD-K27026825",0.309
"CMP1","LSM-26793","BRD-K73330516",0.309
"CMP1","LSM-26631","BRD-K68078571",0.309
"CMP1","LSM-21662","BRD-K10273027-001-01-3",0.309
"CMP1","LSM-21689","BRD-K01906250-001-01-7",0.309
"CMP1","LSM-21815","BRD-K16238204-001-01-5",0.309
"CMP1","LSM-21890","BRD-K80474402-001-01-7",0.309
"CMP1","LSM-21958","BRD-K71828153-001-01-6",0.309
"CMP1","LSM-7224","BRD-K29279625",0.309
"CMP1","LSM-8520","BRD-K01359264",0.309
"CMP1","LSM-35276","BRD-K09376136",0.309
"CMP1","LSM-35311","BRD-K10781609",0.309
"CMP1","LSM-8963","BRD-K08911251",0.309
"CMP1","LSM-21763","BRD-K25708366-001-01-0",0.309
"CMP1","LSM-21810","BRD-K63368351-001-01-3",0.309
"CMP1","LSM-21933","BRD-K38683522-001-01-1",0.309
"CMP1","LSM-35349","BRD-K12710356",0.309
"CMP1","LSM-9343","BRD-K15232561",0.309
"CMP1","LSM-36718","FPA1_000112",0.309
"CMP1","LSM-7743","BRD-K67155745",0.309
"CMP1","LSM-12362","BRD-K64440942",0.309
"CMP1","LSM-14065","BRD-K91745259",0.309
"CMP1","LSM-10109","CHEMBL2362331",0.309
"CMP1","LSM-10272","BRD-K30635390",0.309
"CMP1","LSM-10022","BRD-K26298689",0.309
"CMP1","LSM-11213","BRD-K45601310",0.309
"CMP1","LSM-14397","BRD-K97116995",0.309
"CMP1","LSM-16025","BRD-K59522787",0.309
"CMP1","LSM-16107","BRD-K65054381",0.309
"CMP1","LSM-22409","BRD-K96280720",0.309
"CMP1","LSM-24748","BRD-K70940767",0.309
"CMP1","LSM-24827","BRD-K24636862",0.309
"CMP1","LSM-24831","BRD-K88038091",0.309
"CMP1","LSM-28841","BRD-K04650671",0.309
"CMP1","LSM-28851","BRD-K23669327",0.309
"CMP1","LSM-28775","BRD-K32913479",0.309
"CMP1","LSM-28908","BRD-K96981233",0.309
"CMP1","LSM-28954","BRD-K18101567",0.309
"CMP1","LSM-28971","BRD-K91423144",0.309
"CMP1","LSM-29114","BRD-K36176998",0.309
"CMP1","LSM-29123","BRD-K23628938",0.309
"CMP1","LSM-29127","BRD-K34254821",0.309
"CMP1","LSM-29165","BRD-K26994486",0.309
"CMP1","LSM-8561","BRD-K02089646",0.309
"CMP1","LSM-8748","BRD-K05432839",0.309
"CMP1","LSM-12607","BRD-K68504618",0.309
"CMP1","LSM-4661","NINDS_000152",0.309
"CMP1","LSM-9078","BRD-K10734177",0.309
"CMP1","LSM-7403","BRD-K43792870",0.309
"CMP1","LSM-9180","BRD-K12668859",0.309
"CMP1","LSM-9782","BRD-K22345692",0.309
"CMP1","LSM-8274","BRD-K54455139",0.309
"CMP1","LSM-8397","BRD-K88495921",0.309
"CMP1","LSM-10327","BRD-K31378663",0.309
"CMP1","LSM-12810","BRD-K71585748",0.309
"CMP1","LSM-11914","BRD-K57607987",0.309
"CMP1","LSM-11720","BRD-K54074847",0.309
"CMP1","LSM-12163","BRD-K61596998",0.309
"CMP1","LSM-13559","BRD-K83933044",0.309
"CMP1","LSM-14974","BRD-K90073570",0.309
"CMP1","LSM-22580","BRD-K86938753",0.309
"CMP1","LSM-22562","BRD-K94445007",0.309
"CMP1","LSM-13217","BRD-K78310246",0.309
"CMP1","LSM-18304","BRD-K56373119",0.309
"CMP1","LSM-28859","BRD-K17790291",0.309
"CMP1","LSM-28943","BRD-K30358777",0.309
"CMP1","LSM-28946","BRD-K57045425",0.309
"CMP1","LSM-28845","BRD-K46942548",0.309
"CMP1","LSM-28997","BRD-K32916996",0.309
"CMP1","LSM-29004","BRD-K40228218",0.309
"CMP1","LSM-28724","BRD-K73183447",0.309
"CMP1","LSM-28732","BRD-K01351858",0.309
"CMP1","LSM-28733","BRD-K36003376",0.309
"CMP1","LSM-28739","BRD-K41814083",0.309
"CMP1","LSM-22435","BRD-K97242998",0.309
"CMP1","LSM-13495","BRD-K82971022",0.309
"CMP1","LSM-37963","BRD-K13468108",0.309
"CMP1","LSM-42176","BRD-K89966732",0.309
"CMP1","LSM-42213","BRD-K90608600",0.309
"CMP1","LSM-42250","BRD-K91395443",0.309
"CMP1","LSM-11600","BRD-K51826244",0.309
"CMP1","LSM-10441","BRD-K33064169",0.309
"CMP1","LSM-30352","BRD-K53988836",0.308
"CMP1","LSM-30427","BRD-K49325049",0.308
"CMP1","LSM-33943","BRD-K24514314",0.308
"CMP1","LSM-43495","BRD-K78247419",0.308
"CMP1","LSM-30612","BRD-K29144638",0.308
"CMP1","LSM-4359","Hydroxyandrostenone",0.308
"CMP1","LSM-5824","CHEMBL3348910",0.308
"CMP1","LSM-31526","BRD-K43375231",0.308
"CMP1","LSM-33674","BRD-K15694916",0.308
"CMP1","LSM-31623","BRD-K16136457",0.308
"CMP1","LSM-31691","BRD-K48749255",0.308
"CMP1","LSM-31767","BRD-K50146114",0.308
"CMP1","LSM-31794","BRD-K76251351",0.308
"CMP1","LSM-31821","BRD-K88836117",0.308
"CMP1","LSM-31595","BRD-K14732209",0.308
"CMP1","LSM-31601","BRD-K70468140",0.308
"CMP1","LSM-31602","BRD-K15607890",0.308
"CMP1","LSM-31723","BRD-K11610091",0.308
"CMP1","LSM-31745","BRD-K95443593",0.308
"CMP1","LSM-31744","BRD-K28006645",0.308
"CMP1","LSM-31757","BRD-K73275626",0.308
"CMP1","LSM-31762","BRD-K02246294",0.308
"CMP1","LSM-33866","BRD-K10987837",0.308
"CMP1","LSM-33915","BRD-K06344882",0.308
"CMP1","LSM-33722","BRD-K66852478",0.308
"CMP1","LSM-34337","BRD-K32475622",0.308
"CMP1","LSM-33815","BRD-K21466747",0.308
"CMP1","LSM-34466","BRD-K57502201",0.308
"CMP1","LSM-34537","BRD-K08353229",0.308
"CMP1","LSM-34481","BRD-K30301272",0.308
"CMP1","LSM-37805","BRD-K10268154",0.308
"CMP1","LSM-15105","BRD-K06296238",0.308
"CMP1","LSM-13758","BRD-K86888602",0.308
"CMP1","LSM-6506","Diandron, 17-hormoforin",0.308
"CMP1","LSM-38982","BRD-K31441680",0.308
"CMP1","LSM-38443","BRD-K21635943",0.308
"CMP1","LSM-39903","BRD-K47517065",0.308
"CMP1","LSM-39172","BRD-K34810022",0.308
"CMP1","LSM-39624","BRD-K42731451",0.308
"CMP1","LSM-40946","SA-1459854",0.308
"CMP1","LSM-41591","BRD-K79138145",0.308
"CMP1","LSM-42190","BRD-K90168790",0.308
"CMP1","LSM-42642","BRD-K99311353",0.308
"CMP1","LSM-21737","BRD-K05225547-001-01-1",0.308
"CMP1","LSM-21836","BRD-K13867077-001-01-8",0.308
"CMP1","LSM-21854","BRD-K52933876-001-01-3",0.308
"CMP1","LSM-21872","BRD-K80733101-001-01-0",0.308
"CMP1","LSM-21945","BRD-K84694327-001-01-8",0.308
"CMP1","LSM-1612","Norgestrel",0.308
"CMP1","LSM-33687","BRD-K93127164",0.308
"CMP1","LSM-31586","BRD-K94657740",0.308
"CMP1","LSM-31594","BRD-K21416096",0.308
"CMP1","LSM-31596","BRD-K17753780",0.308
"CMP1","LSM-31633","BRD-K12524104",0.308
"CMP1","LSM-31664","BRD-K60782883",0.308
"CMP1","LSM-31789","BRD-K20987582",0.308
"CMP1","LSM-31822","BRD-K20231471",0.308
"CMP1","LSM-33808","BRD-K71486304",0.308
"CMP1","LSM-33765","BRD-K14399036",0.308
"CMP1","LSM-33768","BRD-K60521891",0.308
"CMP1","LSM-31543","BRD-K71491645",0.308
"CMP1","LSM-31551","BRD-K28926538",0.308
"CMP1","LSM-33909","BRD-K40251180",0.308
"CMP1","LSM-33921","BRD-K11013450",0.308
"CMP1","LSM-33936","BRD-K84932026",0.308
"CMP1","LSM-34407","BRD-K93942001",0.308
"CMP1","LSM-34520","BRD-K87939000",0.308
"CMP1","LSM-34494","BRD-K21579116",0.308
"CMP1","LSM-37657","BRD-K07184814",0.308
"CMP1","LSM-38206","BRD-K17705111",0.308
"CMP1","LSM-38224","BRD-K18004653",0.308
"CMP1","LSM-38112","BRD-K16074065",0.308
"CMP1","LSM-38325","BRD-K19645792",0.308
"CMP1","LSM-38365","BRD-K20347026",0.308
"CMP1","LSM-39810","BRD-K45861923",0.308
"CMP1","LSM-41258","BRD-K73434853",0.308
"CMP1","LSM-41261","SA-1460032",0.308
"CMP1","LSM-42039","BRD-K87471235",0.308
"CMP1","LSM-39763","CHEMBL3187823",0.308
"CMP1","LSM-41945","BRD-K85698453",0.308
"CMP1","LSM-42193","BRD-K90198040",0.308
"CMP1","LSM-21905","BRD-K42671816-001-01-5",0.308
"CMP1","LSM-15282","ST50758531",0.308
"CMP1","LSM-11748","BRD-K54652275",0.308
"CMP1","LSM-1690","AC1NWAPU",0.308
"CMP1","LSM-38177","BRD-K17155259",0.308
"CMP1","LSM-31708","BRD-K05786443",0.308
"CMP1","LSM-5890","ZINC03977919",0.308
"CMP1","LSM-8522","BRD-K01383339",0.308
"CMP1","LSM-5955","BRD-K90543092-001-01-2",0.308
"CMP1","LSM-9533","BRD-K18351060",0.308
"CMP1","LSM-14454","BRD-K98036459",0.308
"CMP1","LSM-10518","BRD-K34758135",0.308
"CMP1","LSM-10235","BRD-K29785053",0.308
"CMP1","LSM-10370","BRD-K32030161",0.308
"CMP1","LSM-2768","Levonorgestrel",0.308
"CMP1","LSM-45699","NORGESTREL",0.308
"CMP1","LSM-30301","BRD-K28982281",0.308
"CMP1","LSM-45807","Dehydroepiandrosterone (DHEA)",0.308
"CMP1","LSM-15138","BRD-K40690989",0.308
"CMP1","LSM-15132","BRD-K33932270",0.308
"CMP1","LSM-43454","BRD-K20191348",0.308
"CMP1","LSM-30343","BRD-K59434830",0.308
"CMP1","LSM-30575","BRD-K14087001",0.308
"CMP1","LSM-30544","BRD-K79748783",0.308
"CMP1","LSM-9066","BRD-K10600561",0.308
"CMP1","LSM-8932","BRD-K08371414",0.308
"CMP1","LSM-4401","BRD-A32440707",0.308
"CMP1","LSM-9541","BRD-K18456137",0.308
"CMP1","LSM-10380","BRD-K32209551",0.308
"CMP1","LSM-9898","BRD-K24269428",0.308
"CMP1","LSM-33659","BRD-K22537050",0.308
"CMP1","LSM-11107","BRD-K43862194",0.308
"CMP1","LSM-12410","BRD-K65342196",0.308
"CMP1","LSM-33804","BRD-K40621788",0.308
"CMP1","LSM-12939","BRD-K73627655",0.308
"CMP1","LSM-13707","BRD-K86162390",0.308
"CMP1","LSM-13861","BRD-K88361133",0.308
"CMP1","LSM-13873","BRD-K88607897",0.308
"CMP1","LSM-14439","BRD-K97766167",0.308
"CMP1","LSM-13096","BRD-K76293253",0.308
"CMP1","LSM-24953","Prednisone",0.308
"CMP1","LSM-13486","BRD-K82803470",0.308
"CMP1","LSM-13203","BRD-K78023266",0.308
"CMP1","LSM-39785","CHEMBL2357805",0.308
"CMP1","LSM-5899","Pirarubicin",0.307
"CMP1","LSM-44637","YL-59",0.307
"CMP1","LSM-44638","YL-60",0.307
"CMP1","LSM-14174","BRD-K93680063",0.307
"CMP1","LSM-13076","BRD-K75990896",0.307
"CMP1","LSM-8505","BRD-K01211710",0.307
"CMP1","LSM-8815","BRD-K06619089",0.307
"CMP1","LSM-12040","BRD-K59755197",0.307
"CMP1","LSM-12114","BRD-K60861723",0.307
"CMP1","LSM-10073","BRD-K27175304",0.307
"CMP1","LSM-10189","BRD-K29041589",0.307
"CMP1","LSM-10202","BRD-K29286627",0.307
"CMP1","LSM-12556","BRD-K67765874",0.307
"CMP1","LSM-14151","BRD-K93320447",0.307
"CMP1","LSM-8660","BRD-K03716420",0.307
"CMP1","LSM-9158","BRD-K12241427",0.307
"CMP1","LSM-9569","BRD-K19036853",0.307
"CMP1","LSM-10452","BRD-K33328711",0.307
"CMP1","LSM-10390","BRD-K32330804",0.307
"CMP1","LSM-12751","BRD-K70852733",0.307
"CMP1","LSM-11227","BRD-K45924279",0.307
"CMP1","LSM-11798","BRD-K55641492",0.307
"CMP1","LSM-13524","BRD-K83390709",0.307
"CMP1","LSM-13931","BRD-K89376450",0.307
"CMP1","LSM-14108","BRD-K92659956",0.307
"CMP1","LSM-14424","BRD-K97595524",0.307
"CMP1","LSM-13330","BRD-K80223377",0.307
"CMP1","LSM-13273","BRD-K79260617",0.307
"CMP1","LSM-42837","SQ-29548",0.306
"CMP1","LSM-30302","BRD-K51365808",0.306
"CMP1","LSM-30326","BRD-K13938991",0.306
"CMP1","LSM-30480","BRD-K01417352",0.306
"CMP1","LSM-30508","BRD-K30937829",0.306
"CMP1","LSM-30517","BRD-K91854399",0.306
"CMP1","LSM-30537","BRD-K59064238",0.306
"CMP1","LSM-30613","BRD-K78681155",0.306
"CMP1","LSM-5874","Roxatidine Acetate",0.306
"CMP1","LSM-34025","BRD-K06837383",0.306
"CMP1","LSM-34036","BRD-K64200854",0.306
"CMP1","LSM-33834","BRD-K93023309",0.306
"CMP1","LSM-33855","BRD-K93032100",0.306
"CMP1","LSM-35661","BRD-K31936306",0.306
"CMP1","LSM-36216","BRD-K85996308",0.306
"CMP1","LSM-30524","BRD-K35341092",0.306
"CMP1","LSM-23870","BRD-K34831527-001-01-5",0.306
"CMP1","LSM-23877","BRD-K39502340-001-01-2",0.306
"CMP1","LSM-23905","MLS003129667",0.306
"CMP1","LSM-29042","MLS003129159",0.306
"CMP1","LSM-7522","MLS003129113",0.306
"CMP1","LSM-8149","MLS003130253",0.306
"CMP1","LSM-7124","BRD-K20931972",0.306
"CMP1","LSM-30334","BRD-K73337367",0.306
"CMP1","LSM-7197","BRD-K27675859",0.306
"CMP1","LSM-7203","BRD-K27835062",0.306
"CMP1","LSM-7902","MLS003129217",0.306
"CMP1","LSM-7992","BRD-K89364593",0.306
"CMP1","LSM-7632","MLS003129107",0.306
"CMP1","LSM-7680","BRD-K62447749",0.306
"CMP1","LSM-7682","BRD-K62528537",0.306
"CMP1","LSM-7867","BRD-K78173425",0.306
"CMP1","LSM-33976","BRD-K27499870",0.306
"CMP1","LSM-34008","BRD-K75840180",0.306
"CMP1","LSM-33869","BRD-K01639528",0.306
"CMP1","LSM-33875","BRD-K11700411",0.306
"CMP1","LSM-33762","MLS003650018",0.306
"CMP1","LSM-33932","BRD-K61144709",0.306
"CMP1","LSM-33948","BRD-K12158143",0.306
"CMP1","LSM-34232","BRD-K76500652",0.306
"CMP1","LSM-34241","BRD-K00491559",0.306
"CMP1","LSM-35631","BRD-K29366596",0.306
"CMP1","LSM-35762","BRD-K41433616",0.306
"CMP1","LSM-41576","BRD-K78847404",0.306
"CMP1","LSM-23921","MLS003130358",0.306
"CMP1","LSM-24794","MLS003129410",0.306
"CMP1","LSM-24916","MLS003129296",0.306
"CMP1","LSM-8171","MLS003129323",0.306
"CMP1","LSM-7949","MLS003129701",0.306
"CMP1","LSM-33694","BRD-K98757606",0.306
"CMP1","LSM-7031","MLS003129906",0.306
"CMP1","LSM-7790","MLS003129149",0.306
"CMP1","LSM-7499","BRD-K50754265",0.306
"CMP1","LSM-8360","BRD-K77053712",0.306
"CMP1","LSM-38707","BRD-K26370510",0.306
"CMP1","LSM-8253","MLS003129353",0.306
"CMP1","LSM-41982","BRD-K86372560",0.306
"CMP1","LSM-3491","Cilostazol",0.306
"CMP1","LSM-30311","BRD-K48880196",0.306
"CMP1","LSM-17479","BRD-K03286808",0.306
"CMP1","LSM-17732","BRD-K76997656",0.306
"CMP1","LSM-17754","BRD-K63761383",0.306
"CMP1","LSM-17515","BRD-K71141540",0.306
"CMP1","LSM-20255","BRD-K52152765",0.306
"CMP1","LSM-8333","BRD-K69011607",0.306
"CMP1","LSM-24910","BRD-K61029307",0.306
"CMP1","LSM-24927","BRD-K46839342",0.306
"CMP1","LSM-24766","BRD-K87516578",0.306
"CMP1","LSM-30433","BRD-K28467592",0.306
"CMP1","LSM-30449","BRD-K05246869",0.306
"CMP1","LSM-30548","BRD-K01709173",0.306
"CMP1","LSM-30474","BRD-K46428124",0.306
"CMP1","LSM-30489","BRD-K18176829",0.306
"CMP1","LSM-30513","BRD-K35681049",0.306
"CMP1","LSM-8214","BRD-K36726271",0.306
"CMP1","LSM-33657","BRD-K23782109",0.306
"CMP1","LSM-23956","MLS003129731",0.306
"CMP1","LSM-17544","BRD-K35441510",0.306
"CMP1","LSM-17612","BRD-K39824708",0.306
"CMP1","LSM-17614","BRD-K96389533",0.306
"CMP1","LSM-17668","BRD-K78931693",0.306
"CMP1","LSM-24025","BRD-K55974666-001-01-8",0.306
"CMP1","LSM-24014","BRD-K18965840-001-01-1",0.306
"CMP1","LSM-24015","BRD-K10206035-001-01-3",0.306
"CMP1","LSM-10156","BRD-K28530075",0.306
"CMP1","LSM-33882","BRD-K04628654",0.306
"CMP1","LSM-33920","BRD-K34256721",0.306
"CMP1","LSM-33681","BRD-K95500312",0.306
"CMP1","LSM-33731","BRD-K46913557",0.306
"CMP1","LSM-33819","BRD-K08006576",0.306
"CMP1","LSM-9120","BRD-K11401713",0.306
"CMP1","LSM-33922","BRD-K97452545",0.306
"CMP1","LSM-26285","BRD-K38571007-001-01-2",0.306
