Gene.symbol,logFC,P.Value
,-0.0582015,0.173594578
KRT17,-0.123178417,0.173662056
LOC284379,-0.114731988,0.173662553
CCDC8,-0.095881869,0.173671025
,0.119163357,0.173703142
,-0.100330345,0.173727874
RNU5B-1,-0.212184464,0.17373612
,0.103134417,0.173745577
RFPL2,-0.108237821,0.173780604
CDYL2,0.130902,0.173832564
ZNF362,0.115474714,0.173897501
TRIO,0.143580929,0.17391392
MIR302B,-0.093090655,0.173959751
,0.181438833,0.173963918
,0.177665619,0.174026679
LRFN4,-0.11378794,0.174036179
,-0.160044869,0.174101151
,0.085297726,0.174108664
,-0.301585964,0.174154979
DESI1,0.145384631,0.174163051
,-0.137971357,0.17418561
,-0.119471607,0.174207582
,-0.057708536,0.174225754
SLC10A7,0.20784031,0.174236206
,-0.095881131,0.174253433
IMPG2,0.113010881,0.174335968
TMEM59L,-0.127399774,0.174413153
HOXD11,-0.104347179,0.174426838
,-0.085972476,0.17446958
DACOR1,-0.132612988,0.174469915
SBK1,-0.097324988,0.174479993
RGS1,-0.107569655,0.174521149
,-0.099258143,0.174530699
CTXN1,-0.118433952,0.174541095
FAM90A27P,-0.110249548,0.174584623
PKD1L2,-0.07817106,0.17467655
,-0.119826869,0.174729276
TRIL,-0.092132381,0.174764792
,0.122235119,0.174768226
CDK11B,0.122235119,0.174768226
STIM1,0.119043833,0.174829107
HIST2H3D///HIST2H3A///HIST2H3C,-0.145578429,0.174832957
SOX11,-0.08584725,0.174957174
MIR24-1///C9orf3,0.074235524,0.174964341
BPIFB1,-0.095801881,0.175014879
BMP10,-0.085836429,0.175016252
APCDD1L,-0.083690405,0.175048117
GTPBP1,0.14717531,0.175071915
SYT5,-0.104921119,0.175073918
SNORA60///SNHG11///SNORA60///SNHG11,0.061579131,0.175077604
SYT15,-0.120473298,0.175078652
TMEM38A,0.14040931,0.175086903
ADIRF,-0.086561381,0.175126646
,-0.082633012,0.175127036
NUP50,-0.123998214,0.175147659
LRP2BP,-0.097933214,0.175202224
ATP2A3,0.118307012,0.175273958
LSM12,0.146023452,0.17531534
RPL23AP64,0.112586262,0.175318611
,0.157995167,0.175328851
EGF,0.273610405,0.175331552
TESC,-0.368818762,0.175334926
,0.100087679,0.175343487
,-0.102253452,0.175374423
,-0.102858929,0.175383081
APLN,-0.093702298,0.175384891
PRLR,0.131196476,0.175420266
,0.159902071,0.175436404
SNORD116-24,0.554541405,0.175509236
LOC407835,-0.094706536,0.175528805
SLC26A6,0.14502481,0.175593311
,-0.121276619,0.175630603
,-0.143360476,0.175647763
ANKRD30B,-0.090159083,0.175661591
SPANXA2///SPANXC///SPANXD///SPANXA1,-0.120391821,0.175714724
SPANXA2///SPANXC///SPANXD///SPANXA1,-0.120391821,0.175714724
FDPS,0.098440643,0.175728258
TBX15,-0.107000476,0.175747685
ZNF518A,-0.187705464,0.17575134
SLC46A3///SLC46A3,-0.162566262,0.175796565
,0.124921298,0.175920317
,0.224995893,0.175944454
OR5P3,-0.094950786,0.175958451
TAF7L,-0.067714083,0.175999109
C3orf49,-0.096879988,0.17606666
,0.066060048,0.176067811
SMIM20,0.102228107,0.176068287
,-0.252793595,0.176161653
ACTR3BP2///ACTR3BP5,0.086995429,0.176161786
PPP4C,-0.127200238,0.17618241
ZC3H15,-0.192713024,0.176240682
DEFB113,-0.102445619,0.176307154
CNNM2,0.100390214,0.176319703
CHRNA7,-0.129742179,0.1763972
CHRAC1,0.140850119,0.176400856
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH,-0.064069738,0.176415785
ADAMTSL1,-0.110582226,0.176481734
TRNT1,-0.206902095,0.176497885
NXF3,0.09096481,0.176504218
,-0.136737976,0.176512014
TNPO2,0.130653202,0.176529967
KCNS2,-0.104542024,0.176530912
CD276,-0.115823643,0.17653675
PIEZO2,-0.085570571,0.176540247
PPP3R1,-0.218570881,0.176540929
,0.286399417,0.176542596
,0.240826274,0.17654729
,0.240826274,0.17654729
,0.240826274,0.17654729
,-0.125178679,0.176588477
SHE,-0.09564681,0.176591813
POFUT1,0.139318369,0.176618745
,-0.14952006,0.176620266
LOC101929469,-0.10045744,0.176650385
LRRC14B,-0.088403917,0.176678523
,-0.078256131,0.176713487
LILRP2,-0.115648083,0.176746543
PNPLA1,0.274069381,0.176756868
UGGT2,0.108851762,0.176758782
EQTN,-0.08176731,0.176781281
KIAA1456,-0.080429655,0.17681628
NECTIN4,-0.123136655,0.176823566
GGTLC1,-0.07866169,0.176897465
,-0.11200619,0.176911924
SLC13A2,-0.089196357,0.176948788
,-0.16326925,0.177002657
LRRC10,-0.096805048,0.17703966
A4GNT,-0.081790964,0.177057046
INCA1,0.083682571,0.177062819
LHFPL3,-0.10374581,0.177086879
,-0.088055786,0.177110642
PAN2,0.21872869,0.177121702
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF18///PRAMEF10///PRAMEF9///PRAMEF5,-0.125863988,0.177284353
IL17RD,-0.093801107,0.177288469
,-0.101372131,0.177291439
SLC19A1,0.169075667,0.177315801
,0.23305119,0.177321573
AMD1,-0.114094929,0.177325774
MUC2,-0.086434905,0.177332838
SNX10,-0.138132857,0.1773428
,0.263727167,0.177351257
COL4A2,-0.095445357,0.177361514
HNRNPA2B1,-0.130255048,0.177376172
HCN4,-0.096730369,0.177380857
AIRE,-0.103124821,0.177410746
CAND1,-0.226006131,0.177423774
PBX3,0.093075345,0.17742652
,0.195245274,0.177461716
DTNA,0.085959714,0.17746845
FAM103A1,-0.134710071,0.177487125
,-0.087040095,0.177488438
DRP2,0.086694988,0.177495039
LOC100509780,0.24403531,0.177513098
SKP1,-0.113149036,0.1775769
RAD50,-0.237513905,0.177615005
GPR142,-0.092570881,0.177715751
MGC16025,0.120517143,0.17774964
,-0.09365469,0.177759011
C10orf54,0.18422881,0.177769866
CRADD,-0.08287625,0.177828957
PCOLCE2,-0.115940905,0.177845753
SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3,0.507921583,0.177861591
NXT1,-0.08829431,0.177885492
NRK,-0.081137083,0.177902371
MIR142,0.132911571,0.177931419
HMCN2,-0.105771893,0.177935489
,0.06160369,0.177948692
RNF207,-0.079126738,0.177964907
SUN5,-0.098329381,0.177965272
TOMM34,0.159096655,0.177991026
LRRC8C,0.224964238,0.177999772
,-0.36587725,0.17801409
PRR30,-0.096369464,0.178091123
,0.072995262,0.178094597
CHRNB1,0.075561845,0.178128748
TTLL13P,-0.116976976,0.17816752
,-0.369228762,0.178167885
LZTS1-AS1,0.104314179,0.178176273
MIR182,-0.105488786,0.178243443
,-0.127861929,0.178253897
ATXN7L1,0.181272333,0.178270863
GEM,-0.10746831,0.178272936
,-0.108212762,0.178275534
PKN1,0.102282464,0.178296896
HEPHL1,-0.100035881,0.178301974
TSHB,-0.09117175,0.178322401
,-0.333687512,0.178333711
,-0.07297006,0.178343568
C16orf89,-0.075691821,0.178363372
SNAI2,-0.10960075,0.178377606
GPR155,-0.144588429,0.178404859
APITD1-CORT///APITD1///CORT,-0.103557917,0.178406867
ABCA12,-0.081071476,0.17840834
,-0.09541581,0.178411733
CES1,0.345162179,0.178423275
ZFP3,0.242306262,0.178437612
PHC1,0.195408298,0.178437628
,-0.083735488,0.178449177
,-0.135778405,0.17848811
KRTAP10-12,-0.146443381,0.178509136
MIR516B1,-0.073281952,0.178604668
,0.077545119,0.178642752
ARF4,0.083942262,0.178655513
DBH,-0.083824881,0.178678912
CHST1,-0.09261775,0.178705704
CNPY1,-0.123884226,0.178774301
HGFAC,-0.112345857,0.178816003
LOC100996747///RPS26P11///RPS26///PDPK1,-0.277126952,0.178846859
SIGLEC8,0.126847214,0.178863657
NUMA1,0.162860762,0.178869943
ELF2,-0.155004048,0.178914675
MEGF10,-0.06763819,0.179088579
MYO18B,-0.084173036,0.179126151
LGALS3,-0.242955655,0.179133431
NEUROG2,-0.102705357,0.179160152
KLHL38,-0.110448679,0.179175621
CCDC74B///CCDC74A,-0.105906321,0.179240588
TELO2,-0.086505452,0.179296821
SLC36A1,0.208662857,0.179302967
ZNF492,0.160939405,0.179330858
POM121C///POM121,0.172783345,0.179378317
HHIPL2,-0.077018893,0.179381139
,0.101322167,0.179391842
ZKSCAN1,0.091079357,0.179412853
PRAMEF2,0.129367702,0.179548275
,-0.105078071,0.179582659
LOC100233156///TEKT4P2///MAFIP,0.235584762,0.179627995
PSPC1,-0.113803083,0.17964689
RPL29,0.231410595,0.179652081
,0.107668869,0.179729734
ARMCX5-GPRASP2///GPRASP2,-0.095440786,0.179768059
MFSD2B,-0.254982548,0.179781953
NMT1,0.146170238,0.179793242
MAPK7,0.085810202,0.179809962
GRWD1,0.092368881,0.17987993
PDCD1LG2,0.437142333,0.179900325
CABS1,-0.082863452,0.179901475
FOXN4,-0.098308667,0.179959277
LINC00029,-0.109359583,0.179970721
SSTR1,-0.106566214,0.180043026
,0.202638262,0.180070802
,-0.103497702,0.180088261
DKK4,-0.080259881,0.18012858
RFPL1,-0.096822893,0.180135772
,-0.201520167,0.180136182
RPLP0,-0.238008214,0.180145725
,-0.188788452,0.18015168
CFB,-0.094173095,0.180187329
EIF3A,-0.162382738,0.180191329
LINC00176,-0.117355869,0.18019851
LOC100101148///LOC541473///FKBP6,0.071599786,0.180213567
SLC16A3,0.164515893,0.180240983
,0.170504345,0.180245561
SNTA1,-0.087012036,0.180371581
CRLF2///CRLF2,-0.086953929,0.180424136
,-0.116489833,0.180442586
KIRREL,-0.080868679,0.180466777
CHRNA2,0.130926214,0.180471778
KRT17,-0.107391071,0.180498899
,-0.102473881,0.180499933
WDR83OS,0.099307464,0.180516578
COL4A5,-0.087342762,0.180581806
OR5P1P,-0.095016179,0.180585779
HSP90AA5P,-0.073975405,0.180587215
,-0.203212857,0.180590843
SORCS1,-0.075080488,0.180616125
,-0.12016444,0.180629081
PDSS1,0.156516643,0.180677916
NOVA2,-0.126592881,0.180719878
POM121C///POMZP3///POM121,0.127383393,0.180723453
LCE1C,-0.10357225,0.180844832
MIR125A,-0.125504119,0.180872323
NRSN2,0.067702202,0.180873142
CRY1,-0.195412845,0.180935772
EAF1,0.098642345,0.180963845
DBIL5P,0.098647488,0.181010611
CENPT,0.114453643,0.181042899
IGFBP4,-0.093721738,0.181047737
ISG20L2,0.115866536,0.181116794
,0.248841036,0.181128273
INMT-FAM188B///INMT,-0.088044095,0.181138571
FAM25G///FAM25BP///BMS1P4///AGAP5///FAM25C///FAM25A///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4///AGAP11,-0.064869048,0.181198633
,-0.140223083,0.181246993
C12orf29,-0.191235881,0.181277931
MRC2,-0.117820107,0.181284453
,-0.112076976,0.1813362
PYDC1,-0.104933976,0.1813405
RAPGEF6,-0.139417917,0.18134271
FMO6P,-0.104592595,0.181393144
,-0.07870375,0.181397639
CENPJ,-0.09776631,0.181407297
ZNF778,0.08594956,0.181415939
,-0.104484381,0.181428144
LOC100233156///TEKT4P2///MAFIP,0.223495762,0.181468545
LCE2D,-0.106536381,0.181499202
GJA5,-0.083336905,0.18157145
SLITRK5,-0.085313988,0.18159054
VAC14,0.172412167,0.181595411
TMEM173,0.232074179,0.181613298
MEF2A,0.153690643,0.181630012
LOC642696,-0.098029214,0.181647948
,-0.085120893,0.18166186
KLHDC2,-0.19193781,0.181734577
GSPT1,-0.340374762,0.181744394
UTY,-0.923901202,0.181849591
MOGAT1,-0.091557357,0.181858718
,-0.133172821,0.18187771
LBH,0.230367321,0.181966197
,-0.10057869,0.181971004
NRG2,-0.083158262,0.182019156
FAM129C,0.218786536,0.182086533
GTF2H4,0.12280806,0.182103493
GTF2H4,0.12280806,0.182103493
GTF2H4,0.12280806,0.182103493
,-0.096948917,0.182111783
PSMB1,-0.13989175,0.18212347
,-0.092294393,0.182143036
,-0.199228119,0.182215098
CHCHD2,-0.163370012,0.182224992
IL15RA,0.137344679,0.182262171
TRIM72,-0.124652226,0.182367112
LYAR,-0.224829048,0.182506928
HLTF,-0.237412095,0.182551698
TPRG1,-0.123758702,0.182637353
RARA///BCOR,0.191138571,0.182643241
HS3ST6,-0.121728179,0.1826471
LRRFIP1,0.129276548,0.182663713
COX20,0.146863488,0.182666761
COX14,0.15726994,0.182768568
LIMS4///LIMS3-LOC440895///LIMS3///LIMS1,0.155035119,0.182781139
LIMS4///LIMS3-LOC440895///LIMS3///LIMS1,0.155035119,0.182781139
OS9,0.134492964,0.182784966
MIR622///KRT18,0.133807321,0.182788645
AMZ2P1,0.184797821,0.182860809
,-0.119660048,0.18289021
NPRL2,-0.119089464,0.182891394
C8orf4,-0.100772107,0.182899579
,-0.072213179,0.182904356
CSRNP2,0.119607333,0.182930636
TG,0.172773964,0.182932114
,-0.10133081,0.182963313
PKD1,-0.07528275,0.182985877
CELA1,-0.096038833,0.182989018
C1orf220,0.15217606,0.182990156
SNX11,0.153878083,0.183086221
DEFB116,-0.080330262,0.183114633
,-0.17031225,0.183156755
OR2G2,-0.11265281,0.183165742
FBXW11,0.10334075,0.183189439
NCR1,0.146953762,0.183229395
XAGE5,-0.105615595,0.183243625
PPIP5K2,0.183446762,0.183306884
PTAR1,0.156850893,0.183334684
EMILIN2,0.180801381,0.183335943
,0.055913631,0.183336836
PMM1,0.077566917,0.183342558
,-0.07861419,0.183412487
LRP5,-0.107656893,0.183439926
,-0.06839506,0.183460269
TSNAXIP1,-0.111996405,0.183492134
ST7L,0.112266869,0.183494702
GIMAP7,-0.396818881,0.183541227
TMEM74,-0.084695333,0.183576387
KLF15,-0.089057048,0.183619597
,0.126875726,0.183650974
IKBKE,0.198754095,0.183742199
ZNF626,-0.217893905,0.183755299
TRIM55,-0.067349738,0.183762271
RND1,-0.089905964,0.18377483
CTSL,-0.15269825,0.183827816
,-0.101243607,0.183855531
WSB2,0.152335357,0.183910484
,-0.09094881,0.183911129
IPO9,0.222154333,0.183914133
,0.102688143,0.183981697
DKFZp434E1119,-0.142925631,0.184066802
,0.08164319,0.1841568
DAGLA,0.121477833,0.184168446
WASF2,-0.1916235,0.184204325
,-0.51192794,0.184208859
,0.103409214,0.184253586
MDFIC,-0.096372143,0.18426724
TMEM186,0.110183821,0.184297215
CYSLTR2,-0.29549969,0.1843146
LSM12,0.142800357,0.18431519
RNF126,0.111928119,0.184340528
VTCN1,-0.08387169,0.184373302
,-0.148380476,0.184412247
KATNAL2,-0.062744726,0.184537176
FAM83E,-0.112237536,0.184543383
CLDN11,-0.119224393,0.184572457
MIR128-2,-0.100641905,0.184582729
,-0.076315536,0.184593416
,-0.077458964,0.184614931
,0.294939381,0.184631585
GMCL1P1,-0.107361798,0.184662696
UCHL5,-0.20005019,0.18467026
,-0.099428988,0.184779797
TNRC6B,0.098168655,0.184807585
VPS52,0.211817083,0.184847728
VPS52,0.211817083,0.184847728
FSHB,0.101594393,0.184854918
FAM134A///FAM134A,0.146140798,0.184855858
,-0.069412155,0.18487991
,-0.105747643,0.184880773
THRSP,-0.079340369,0.184911779
,0.095096905,0.184948433
PPP3R2,-0.146386476,0.18498443
,-0.097882131,0.185019442
NAA30,-0.10628019,0.185028911
,0.086293345,0.185058232
KIF4A,-0.119284619,0.185149153
TTBK1,-0.096006357,0.185155054
DRC1,-0.076335107,0.185231786
VTRNA1-3,0.123499536,0.18523187
PLAT,-0.079341381,0.185278371
,-0.180480071,0.185291787
SPATA33,-0.090156643,0.185350156
MAN1C1,0.137663429,0.185358903
,-0.113663548,0.185376479
,-0.113663548,0.185376479
,-0.117029821,0.185566648
SEC14L1,-0.196064643,0.185613393
CHRNG,-0.063217488,0.185613655
BRWD3,-0.148034738,0.18562261
CTC1,0.167450548,0.185633338
,-0.153702167,0.185665032
LURAP1,-0.08529969,0.18569637
TMEM140,0.221759167,0.185701724
NXPE3,0.154875048,0.185703411
,-0.085253238,0.18573363
DHFR,0.156803226,0.185889233
LINC00527,-0.107250155,0.185889525
CIAO1,0.119019226,0.185978421
,-0.132474143,0.185990795
EPCAM,-0.314590321,0.186011252
METTL17,0.183572417,0.186059421
GDE1,-0.197790452,0.186088321
,0.2251075,0.186154746
TEN1-CDK3///TEN1,-0.085288869,0.186172739
KLHL33,-0.11718094,0.186201347
CCDC116,-0.087110155,0.186240254
NPM2,-0.126866488,0.186321166
,-0.128544274,0.186331249
TATDN1,0.143164274,0.186393345
SOWAHB,-0.092615143,0.186402624
APOA1,-0.088468429,0.186538415
,-0.165153298,0.186557713
GSC,-0.111141964,0.186635924
DNAL4,0.083237345,0.186647134
GAB1,0.104104357,0.186738004
DOCK6,-0.095931655,0.186762513
YTHDF2,0.11365144,0.186776196
TFAM,-0.190398071,0.186849134
,-0.091407464,0.186859175
,-0.091407464,0.186859175
,0.117431595,0.186874542
BOD1L2,-0.103755417,0.186887006
ACTR3BP2///ACTR3BP5,0.09235969,0.186935666
LOC554223,-0.100131476,0.18699797
,-0.20761606,0.1870148
FREM1,-0.077631798,0.187069275
DNAJC5G,-0.108849095,0.187110748
GPR26,-0.10568456,0.187112257
PRM3,-0.093231393,0.187113894
TBATA,-0.087973893,0.187151325
OCIAD1,0.116051286,0.187177701
,0.09351975,0.187190318
PLCE1,-0.067927893,0.187217158
RIMBP2,-0.116195655,0.187261216
AKNAD1,-0.114470714,0.187362009
,-0.064988845,0.18736959
WDR48,-0.094868845,0.187376498
,0.117154798,0.187407744
TOPORS,-0.17010369,0.187532464
EDC4,0.14926375,0.187533463
PPP3CB,-0.100606893,0.187544646
FAM86B3P,0.0860745,0.187547309
ADRA1A,-0.09158906,0.187641973
SLPI,-0.537914381,0.18767013
CSRNP3,-0.104583143,0.187705721
,0.182088714,0.187709479
KCTD7,0.259497238,0.187741827
IFI35,0.41394944,0.187757073
,0.046417619,0.187788057
A1CF,-0.075102571,0.187863232
PPP4R2,-0.160633595,0.18789599
OR9I1,-0.077706929,0.187989804
ADARB2,-0.103253595,0.187990631
RAB17,-0.105363893,0.187999173
,0.128120452,0.188023844
WDR20,-0.059491524,0.188037962
,0.18315175,0.188058747
MAGEB17,-0.113030452,0.188126686
,-0.10538431,0.18824024
ZNF708,-0.267237262,0.18825924
RBFOX3,-0.077357798,0.188279239
,-0.29892369,0.188299767
ETV5,0.11381394,0.188306081
,0.117196452,0.188337685
KCNK2,-0.097875262,0.188344979
CBSL///CBS,-0.15655006,0.188398656
PDE9A,0.109831393,0.188425979
RSPH10B2///RSPH10B,-0.107041155,0.188468415
MALAT1,-0.078916548,0.188478619
FAM83C,-0.105293381,0.188484828
FABP4,-0.077694345,0.188514435
LAT2,0.170752607,0.18852899
UNC5D,-0.078538298,0.188635477
,-0.061345643,0.188638492
TERB1,-0.057830762,0.188648522
LSP1,0.130788095,0.18864952
SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3,0.479748262,0.188650618
SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3,0.479748262,0.188650618
ADAM30,-0.099631821,0.18865877
NUDT1,0.108937393,0.188666266
ACE,-0.062333679,0.188690473
PSMD13,-0.077853607,0.188790866
TRPA1,-0.084897964,0.188797309
IL1RAPL2,-0.077689226,0.188830184
SS18,-0.130731607,0.18883586
FAM167A,-0.089970226,0.188865875
DYNLRB2,-0.082838869,0.188869243
NGEF,-0.105795036,0.188934515
CROCCP3,0.072344952,0.188944122
,0.272547679,0.188974516
,-0.143197476,0.188985427
,-0.074058429,0.189072662
PMFBP1,-0.126337083,0.189111753
OR8D1,0.076213179,0.189160269
LOC102725117///ARHGEF34P///ARHGEF35///ARHGEF5,0.095134381,0.189171184
UG0898H09,-0.113179452,0.189205861
NANOS2,-0.1264705,0.189235133
VDAC3///VDAC3,0.152545417,0.189250968
RHBDF1,-0.086772464,0.189254265
PITPNB,-0.103568905,0.189255052
ICA1L,0.084438583,0.189263403
DEPDC7,0.082567214,0.18926914
,-0.103447321,0.189275216
CTU1,-0.130468881,0.189362597
GIN1,0.173530095,0.189414653
OR2S2,-0.099216345,0.189423425
SIRPG,0.292168524,0.189426518
SPG11,-0.109776405,0.189434933
CCL4,-0.236272524,0.189492434
,-0.07637731,0.189580353
EPHB6,0.072536,0.189584581
UGT2B10,-0.133488714,0.189619083
,-0.081534893,0.189621496
,0.120333869,0.189664611
,-0.222136869,0.189679309
,-0.105070976,0.189686629
,-0.115415512,0.189708828
ACER2,0.109498345,0.189727681
HMX2,-0.097407464,0.189732086
RASSF1,0.159909595,0.189736311
,-0.12309244,0.189750469
TBCE,0.161030643,0.189760844
KLK1,-0.104138476,0.189932909
ALAS2,-0.425146548,0.189966021
LRFN3,-0.084896786,0.189967445
R3HDM1,0.143409524,0.189975114
,-0.072453571,0.189977899
LINC00301,-0.060981452,0.190009249
SLC16A2,-0.095676869,0.190011853
,-0.087942857,0.19002071
DET1,0.187820702,0.190022546
USP16,-0.238723821,0.19003257
C4orf45,0.27412575,0.19003867
,-0.348966048,0.190045277
,-0.107945333,0.190101311
,-0.127440452,0.19014476
MPV17,0.203062476,0.190150189
ZNF414,0.082237095,0.190186788
,-0.115555893,0.190199344
SAMD4A,0.098500417,0.190217886
,0.059474488,0.190297227
ZNF676,-0.083967143,0.190364051
C1orf210,-0.113236679,0.190386107
LEO1,-0.158436548,0.19046804
BLVRB,-0.389317238,0.190476887
LMF1,0.19618469,0.190478144
,-0.094946857,0.190553233
CKMT2,-0.091957881,0.190553466
SCN3A,0.184076952,0.190593358
,0.229117345,0.190612558
TOMM70,-0.17528044,0.1906264
,-0.12560475,0.190627639
,-0.457491012,0.190635524
,-0.457491012,0.190635524
,-0.06281019,0.190640691
RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1,-0.07846731,0.190666984
RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1,-0.07846731,0.190666984
,-0.10745581,0.19068829
,-0.144923381,0.190732609
OR52K2,0.268049179,0.190785732
,-0.08285356,0.190849963
SLC4A8,0.158909452,0.190958371
PGM2,-0.1644685,0.190965193
,-0.101868321,0.191027409
BHMT2,-0.11523919,0.191028758
KPNA7,-0.08307269,0.191050379
,-0.113875012,0.191087219
WDR72,-0.083067179,0.191090629
PDZD7,-0.08940769,0.191102612
TRPS1,0.192505393,0.191204408
LOC441081,0.33155,0.191254596
PDIA2,-0.093461583,0.191260108
TRPC5,-0.069145524,0.191266195
,-0.05668575,0.191353505
PPP1R21,-0.130897345,0.191355388
TTC23,-0.082744869,0.191357248
UBE2E4P,-0.107893952,0.191446215
MPDU1,0.198229202,0.191449234
,-0.070083464,0.191628792
MIR219A2,-0.088196131,0.19168867
F7,-0.085155012,0.191717275
IKBIP,-0.273242048,0.191746907
SELT,0.084089405,0.191831857
GNAZ,0.27271481,0.19183839
PRO2949,-0.085895,0.191903076
,-0.12031594,0.191907738
GALNT8,-0.077581571,0.191982149
,-0.097519976,0.192037647
,-0.120489476,0.192114947
,-0.106917476,0.192231291
SRPRA,0.135557143,0.192336899
,-0.081930631,0.192380453
CLEC4GP1,-0.105530238,0.192403836
,0.098036274,0.192525756
WDPCP,0.192688536,0.192587052
,0.094880798,0.192591246
CTAG1A///CTAG2///CTAG1B,-0.094476833,0.192670998
CTAG1A///CTAG2///CTAG1B,-0.094476833,0.192670998
,-0.072335262,0.192674701
SHMT2,0.186784119,0.192689385
RUFY2,-0.155202095,0.192735401
NAGPA,0.111126071,0.192749854
TMEM175,0.106548929,0.192771223
TMEM217,-0.098050536,0.19277192
KCNV2,-0.091945738,0.192778749
ANKRD30B,-0.078358595,0.192799592
,-0.143608833,0.192907483
ENPP2,-0.112525488,0.192931006
RNF149,-0.177895238,0.192971223
CCDC47,-0.134529143,0.192975527
CYP3A4///CYP3A4,-0.124367655,0.193028715
TMEM30A,-0.152066155,0.193045736
GHRHR,-0.115510464,0.193123211
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,0.468215202,0.193180128
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,0.468215202,0.193180128
MYLK,0.137676548,0.193215894
CYB5R4,-0.178242702,0.193216468
TLR9,0.117682524,0.193218831
FOSL1,-0.089503071,0.193227252
MIR103A1,-0.097815536,0.193268652
GNA11,0.077367869,0.193268685
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH,-0.06104881,0.193328419
GPR180,-0.210150321,0.19333403
PHYH,0.120265345,0.193391411
VSX1,-0.079311167,0.193396112
SLC17A2,-0.097614548,0.193417369
TRIM42,-0.096456917,0.193435583
KIF26B,-0.0996245,0.193456852
MBD3,-0.068817357,0.193486128
N4BP2,-0.261333226,0.193556441
IGF1,-0.107727071,0.193566926
ZNF397,0.122810798,0.193649175
MRPL21,0.228679881,0.193660211
MSI1,-0.084150548,0.193667729
,-0.247532881,0.193668863
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3,0.160971774,0.193712771
,-0.191763012,0.193735721
OR4S1,-0.127504417,0.193756429
NFRKB,0.119807393,0.193757521
,-0.084691452,0.193778286
LPCAT3,0.127206667,0.193786891
SESN2,0.116688119,0.193860399
,0.125038917,0.193942258
PSIP1,-0.175274214,0.193968828
PCDHB14,-0.098423917,0.194038821
OR2M5,-0.102411548,0.194051065
NOTCH2,0.178661667,0.194112231
HAUS3,-0.189056333,0.19412712
LRRC75A,0.22512425,0.194136736
ANKS6,-0.096245488,0.194210556
,-0.161516417,0.194234012
EPN2,0.070657643,0.19439191
C1orf53,-0.075376464,0.194507441
,-0.071331274,0.194539946
GDAP1L1,-0.119893452,0.194548819
,-0.135738262,0.19455042
CHADL,-0.107821393,0.194582512
DNTTIP2,-0.180422417,0.194588248
,-0.100853167,0.19460247
C1QTNF8,-0.115362369,0.194627957
OR52I1,0.10057731,0.19465836
RASD2,-0.086878155,0.194733779
OPHN1,0.113958464,0.1947769
MGAM2,0.398810298,0.194898023
,0.096079131,0.194913381
ARRB2,0.093943452,0.19493677
GNA11,0.084965726,0.194956271
MFAP2,-0.0718085,0.194960436
,0.13498294,0.194963112
,0.138676381,0.195016136
FOXD2,-0.087016464,0.195036165
INO80B-WBP1///WBP1,0.088835857,0.195043015
SCG3,-0.096579869,0.195048783
KCNE2,-0.102032786,0.195063527
IL10,0.106246821,0.19508727
ATP1A4,-0.077435488,0.195100986
HIST3H2A,-0.123986345,0.195135211
,0.100490107,0.195199058
LYZL2,-0.132706321,0.195223735
,-0.202466155,0.195251879
PPP1R26,-0.077554571,0.19527618
,-0.086273988,0.195348174
LAMC2,-0.079219167,0.195416402
PCSK6,0.210961369,0.195511282
,-0.09019681,0.195513397
GPATCH3,0.083584476,0.195538309
,-0.106412,0.195563166
AKIRIN2,-0.144111702,0.195602936
FBXO46,0.068831333,0.19562091
,-0.155463226,0.195698226
M1AP,0.079302798,0.195721468
FAM210B,-0.362625762,0.195724786
,-0.088372381,0.195729358
SNORD56B,0.3219275,0.19573287
TUBB2B,-0.123192595,0.195736084
MMD,0.341822857,0.195741403
VAV1,0.126144107,0.195747315
MIR134,-0.104603524,0.195768493
PAX5,0.254605,0.195865805
SH3KBP1,0.079790476,0.195868192
YWHAE,-0.101243095,0.195893113
NSUN5P2///NSUN5P1///NSUN5,0.140666893,0.195895353
ENHO,-0.107550583,0.195912873
,-0.113624726,0.19593875
ZNF671,0.127224679,0.195943229
,-0.063203095,0.196002503
KRT17,-0.105646988,0.19608589
,-0.265148095,0.196132738
