Gene.symbol,logFC,P.Value
TEX11,-0.103008917,0.025148948
GAL3ST4,0.148602298,0.025205851
,-0.140101131,0.025212147
FAM9B,-0.10677369,0.025222953
MCOLN1,-0.298232381,0.025242324
PRDM15,0.129443321,0.025261754
TANK,-0.184070845,0.025272478
TCIRG1,0.196627024,0.025279226
,-0.118835512,0.025285739
PPP4R1L,0.247926393,0.025287969
C1orf53,-0.111122786,0.025308672
SPATA31E1,-0.138912583,0.02531825
LRIG1,0.211767226,0.025319053
DEPDC4,0.143822786,0.025333655
RILP,-0.312825774,0.025349533
ARPC4-TTLL3///TTLL3,0.187420798,0.025352319
,-0.302831821,0.025359688
TRAPPC4,0.188994976,0.025368279
,-0.183239238,0.025374662
PTGFR,-0.140032167,0.025379026
SLC36A2,-0.105989893,0.025379712
TINCR///TINCR,-0.134165286,0.02538346
LOC100128288,0.218248833,0.025388536
STAT3,0.221660119,0.02539027
DCP2,-0.183498869,0.025415267
RGL4,0.156274726,0.025424262
,0.171491345,0.025428251
LOC100288160,-0.15975119,0.025434096
THEMIS2,0.169574762,0.025452141
,-0.160644679,0.025462102
IBA57,-0.130158893,0.025469424
NEUROG3,-0.163420524,0.025479359
MIR30E,0.219873702,0.025486554
,-0.161662298,0.025487818
IER5,-0.131688167,0.025509152
POPDC2///COX17,0.16685681,0.025509712
SAG,-0.159689679,0.025521466
ATP12A,-0.149241405,0.025532613
,-0.148320536,0.02553276
,-0.094437381,0.025545214
CXCL12,-0.15012619,0.025576149
THSD1,-0.124072857,0.02558029
PPBPP2,-0.125194131,0.02558881
LILRB2,0.202869643,0.025589327
SP6,-0.146834929,0.025590009
TMEM209,0.305999976,0.025593666
AGO3,0.156603488,0.025600756
,-0.209906869,0.025603088
,0.166424548,0.02560342
MYO7A,-0.124470976,0.02561366
DLG4,0.165363726,0.025625007
UNCX,-0.153130619,0.025634876
ANXA8L1///ANXA8,-0.110293917,0.02564226
,-0.155676845,0.025671202
MRPL37,0.22730444,0.025673031
OCM///OCM2,0.15983206,0.02567654
IL17RA,0.214668095,0.025705637
NSDHL,0.18898044,0.025729012
FGFR3,-0.141314536,0.025738663
HNRNPCL2,-0.091802024,0.025741833
RRP7BP,0.177783667,0.025748823
MSRA,0.22688994,0.025750649
NDC80,-0.207585631,0.025756369
ZHX2,0.158421012,0.025759568
TSR2,0.167413119,0.025780792
POFUT1,0.168802762,0.025784579
EIF4H,0.142774167,0.025785509
NEU4,-0.147462893,0.025820568
NFE2L2,-0.166885714,0.025821103
,0.136455893,0.025841319
JMJD8,0.168535405,0.025852555
VSIG2,-0.12965769,0.025857478
,-0.153052988,0.025861438
,0.626704286,0.025871879
RFC5,0.123883202,0.025874459
PTCH2,0.296918655,0.025911844
,-0.179401964,0.025916571
,-0.198330333,0.025925009
,-0.169203964,0.025930185
RASA4B///RASA4CP///POLR2J4///RASA4,0.116537548,0.025955084
SLC9A4,-0.138745345,0.025973545
C3orf70,-0.173584,0.025990855
XPNPEP1,0.251017488,0.025993543
KCTD4,-0.128223786,0.025998968
METTL17,0.182613667,0.026000269
OR3A4P,-0.151998286,0.026021093
ZNF592,0.173519048,0.026033396
C15orf59,-0.15888869,0.026055236
PFKM,0.135364262,0.026068366
TCHH,-0.152678917,0.026081514
FRMD4A,-0.203071405,0.026099523
FBXO27,-0.119791607,0.026102161
,-0.202627964,0.02610391
KRT17,-0.135371845,0.026104354
,0.128322667,0.026105707
APOBEC3B,-0.297143631,0.026110542
PCK1,-0.137823,0.026112303
IGFBP6///C12orf57,-0.125277262,0.026115343
MZB1,-0.166115345,0.026155369
NOMO3///NOMO2///NOMO1,0.193415762,0.026165696
NOMO3///NOMO2///NOMO1,0.193415762,0.026165696
NOMO3///NOMO2///NOMO1,0.193415762,0.026165696
,-0.208847655,0.02617609
,-0.138684893,0.026181419
PPP1R3D,0.156897655,0.026183836
,-0.245529583,0.026190914
ATP2A1,-0.13310394,0.026193257
,0.129097619,0.026213567
,0.290881952,0.026215105
CHPT1,-0.266640238,0.026234388
MOGAT1,-0.123522179,0.026247588
,0.195603726,0.026258
ZFY,-0.557884226,0.026263723
,-0.126163798,0.026267937
C22orf34,0.230246762,0.026272042
FAAH2,0.260860988,0.026277187
B3GNT7,-0.107046833,0.026285732
USP5,0.160221536,0.02628926
STAT2,0.439312298,0.026301549
PRPS1,0.279219381,0.026349005
PALD1,-0.155752631,0.026355
SUDS3,-0.117769964,0.026357048
,-0.180143679,0.026357419
RGS4,-0.100686595,0.026361704
CPA1,-0.132115452,0.026367911
ZNF543,0.22049006,0.026378088
DRG2,0.182584655,0.026385339
ATP5G2,0.14820269,0.026409459
GNA12,-0.291293583,0.026448865
,-0.167467107,0.026452268
ALAS2,-0.306795119,0.026455336
LINC01270,0.350404679,0.026467744
SLC30A10,-0.140364607,0.026471445
TBCC,0.12587881,0.026484093
DCDC2,-0.126544762,0.026499223
,-0.18214269,0.026501995
RC3H1,0.160054286,0.026502114
,-0.100815524,0.02651417
DKFZP434K028,-0.151029631,0.026515312
OR5AP2,-0.131572464,0.026524696
OR2T11,0.192645488,0.026528888
,-0.217424774,0.026529177
HOXD9,-0.129032714,0.026531103
ZNF691,0.142189167,0.026546708
,-0.211304512,0.026548032
,-0.099922143,0.026587679
STT3A,0.226731214,0.026599631
PPM1M,0.152695702,0.026603217
IL6R,0.242097226,0.026606889
C3orf49,-0.131207845,0.026610033
,-0.3291345,0.026610637
,-0.144192488,0.026615248
TMPRSS9///TMPRSS9,-0.14231475,0.026625441
,-0.123461655,0.026632291
NELFA,0.111884726,0.026637404
POU3F2,-0.146474214,0.026640567
MTFMT,0.166021393,0.026644782
OR2AK2,0.273977298,0.026650488
,-0.146890357,0.026660219
NUMB,0.212394881,0.026670701
SYCE1,-0.10844331,0.026700893
ACKR3,0.220276786,0.026701568
ZNF738,-0.253085345,0.026706761
KLRG2,-0.144238964,0.026713411
KRT13,-0.117236952,0.026716201
PSG3,-0.217371357,0.026717414
,-0.106439476,0.026719418
ENTPD6,0.140162631,0.026720715
SELK,-0.283683083,0.026720943
CTCFL,-0.210514893,0.026744128
PROX1,-0.147044452,0.02675635
ZP1,-0.138518333,0.02676391
,-0.133615881,0.026770013
GOLGA8R///GOLGA8O///GOLGA8N,0.255626595,0.026770922
GOLGA8R///GOLGA8O///GOLGA8N,0.255626595,0.026770922
TMF1,-0.191929655,0.026777747
DNAJA3,0.154784095,0.026779757
,0.180878821,0.026780225
OR5R1,-0.114533464,0.026783011
GDNF,-0.130829821,0.026784353
OR6C3,-0.153265274,0.026788798
,-0.177202345,0.02681237
LMNTD2,-0.123502881,0.026815158
TMIE,-0.173873238,0.02684431
RBM48,-0.220156881,0.026855989
SCRN1,0.280134798,0.026872323
SH3BP4,-0.112851405,0.026876004
UQCR10,-0.195779071,0.026893322
,-0.407113738,0.026903397
,-0.132405,0.026907266
LOC162137,-0.146380738,0.026910936
GDPD2,-0.140502274,0.026912759
HCG8,0.26575381,0.026913586
SNTN,-0.098988107,0.026918173
TMEM147,0.290877631,0.026918862
ACVR2A,0.304725964,0.02695542
UPF2,-0.162290548,0.026962675
SEC11A///SEC11A,-0.117529964,0.026967259
KCNJ2,0.228713333,0.026968396
SNORD60,0.346819452,0.026979292
YIPF2,-0.216484571,0.027011586
LHFPL5,-0.134832417,0.027021
PRRC2C,0.140871905,0.027024611
LOC100506557,-0.123214143,0.027058397
ZC3H7B,0.144622738,0.027093997
RHOXF1,-0.133326012,0.027101427
,-0.146855643,0.027101854
SNORD116-25,0.237659786,0.027106298
TOPAZ1,-0.164335095,0.027135847
,-0.143530012,0.027171107
NSUN5P2///NSUN5P1///NSUN5,0.150163714,0.027171918
TRPT1,-0.096074071,0.027179457
BEND4,-0.113199905,0.027185207
LCT,-0.124610536,0.027187316
C19orf57,-0.129480762,0.027208804
TMEM37,-0.17811481,0.027213804
ZYX,0.192353095,0.027221771
FAM169B,-0.18848494,0.027243799
SERPINB5,-0.127743929,0.02724604
CLVS2,-0.130840917,0.027249151
HNRNPA0,0.200875821,0.02725636
FOXD3,-0.15481669,0.027262884
SSR2,0.127215357,0.027286189
PLEKHG4B,-0.106474726,0.02730472
CACNB3,0.117243393,0.027316802
ZNF268,0.187587988,0.027317951
KCNJ10,-0.159056667,0.027324944
TRAJ17///TRAV12-2,0.376855702,0.027325934
DNASE1L2,-0.134388488,0.027335473
AK4,0.152868714,0.027390069
FAM122C,0.205135738,0.027390764
TXK,0.375008131,0.027405158
SPATA25,0.112564738,0.027410086
,-0.119580286,0.027414223
LRP4,-0.128465119,0.027424112
NANS,0.182779131,0.027426975
,-0.199613786,0.027427141
,-0.085469155,0.02743438
SEC22C,0.219615012,0.027435183
ARL6IP5,0.1492725,0.027437309
,-0.1736805,0.027462946
PIKFYVE///SMR3B,-0.122954976,0.027476664
DOCK9,0.350791226,0.027493752
CD1D,0.212278536,0.027494766
RAPSN,-0.146244381,0.027503467
JPH1,-0.136188726,0.027506111
LOC554206,0.122000321,0.027521378
FBXO25,0.155865595,0.0275654
NAP1L2,0.174452917,0.027573487
TMEM204,0.322184548,0.027586396
IFNK,-0.151359762,0.027596408
,-0.147185667,0.027597071
HES5,-0.16663206,0.027604105
RELT,0.16132594,0.027631947
CLIC1,0.146056071,0.027634894
,-0.132780369,0.027636119
TECTA,-0.170618774,0.027637723
FOLH1B///FOLH1,-0.095407214,0.027638643
LINC01558,-0.110737452,0.027645028
LINC01558,-0.110737452,0.027645028
KANK2,-0.233999179,0.027665332
TM4SF5,-0.161496143,0.027667825
TUSC3,-0.133879881,0.027678641
,-0.136537393,0.027679674
LINC00602,-0.149970762,0.027691095
RPP14,0.185639357,0.027692829
RAB7A,-0.265360536,0.027695921
GNPDA1,0.216895429,0.027697732
EVC,-0.121501952,0.027703174
BAD,-0.105495012,0.027711321
,-0.28259356,0.027724648
RTN4RL2,-0.161548607,0.027742484
BTBD16,-0.133277798,0.027747309
CDH11,-0.128126988,0.027756022
,0.102319976,0.02775779
,-0.136903238,0.02777392
STON2,0.236779214,0.027774996
,-0.149874274,0.027797634
MPND,0.103699321,0.027798796
PLPP2,-0.128735012,0.027811833
HIST1H4J///HIST1H4K///HIST1H4J///HIST1H4K,-0.194921607,0.027818807
WDR70,0.262368821,0.02785198
,-0.20801175,0.02786359
,-0.296891524,0.027864409
LNX1,-0.111550226,0.027887456
SIN3B,0.129456369,0.02790045
EFNA1,-0.150363202,0.02790072
CCR2,0.378236143,0.027904448
,-0.149523917,0.027905088
BSPH1,-0.131801048,0.027909709
HSCB,0.117018702,0.027912708
,-0.136091214,0.027920225
NPAS2,0.199379131,0.027922972
MYF6,-0.14724525,0.027925336
NRIP3,-0.250524333,0.027952207
WISP2,-0.129896667,0.027952378
ISM2,-0.141032488,0.027963907
MCRS1,0.117745,0.028015581
TLX3,-0.159023417,0.028020427
,-0.149887548,0.028037367
DCAF1,0.23238019,0.028040879
TPGS2,-0.323134512,0.028042403
C20orf194,0.243421333,0.028047552
,-0.164498833,0.028058331
,-0.223630655,0.028078721
,-0.145120595,0.028118341
ERP27,0.203016393,0.028121485
EHD3,0.331290536,0.028129149
,-0.149754464,0.028135865
ABHD11,0.147151143,0.028138272
SLC25A4,-0.112539274,0.028141262
RNVU1-4,0.351718524,0.028151999
RNVU1-4,0.351718524,0.028151999
,-0.125055619,0.028153146
RAMP2-AS1,-0.108250048,0.028162188
KIFC1,-0.113981548,0.028201935
ATG16L2,0.274454845,0.028202305
FCRL5,0.362612345,0.028203768
,0.177222833,0.02820723
UNC5CL,0.104171048,0.028209654
FXYD6-FXYD2///FXYD2,-0.113168798,0.028211617
,-0.1642515,0.028246047
KIAA1328,0.399570381,0.028250666
ZFYVE26,0.195673167,0.028266513
GPM6B,-0.108476321,0.028267283
EIF3D,0.20072819,0.028278344
,-0.243868881,0.028281436
LOC646358///DNAJB14,-0.304479226,0.028284896
SCRT1,-0.155415321,0.028306687
,0.205732702,0.028317488
IYD,-0.15630269,0.028332399
LSP1,0.18794131,0.028336694
LOC105377774,0.274534631,0.028343779
ASAP3,-0.110873821,0.028349482
MID1IP1,0.226906952,0.02835199
SUV39H2,-0.111036512,0.028369867
,-0.131949345,0.028390892
ATPAF2,0.16849675,0.02840085
CATIP,-0.137827774,0.028433456
PLEKHA7,-0.115130238,0.028439027
STMN1,-0.222823667,0.028452382
SYT2,-0.155222821,0.02846049
CDC42BPB,0.198323702,0.028463291
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3,0.175982619,0.028483846
,-0.111617083,0.028490328
,-0.17332319,0.028509706
MIR339,-0.189160238,0.028515489
ISCA1,-0.298974952,0.028515976
,-0.145228036,0.02852269
,0.15226994,0.028525943
DGAT2L6,-0.121024393,0.02853332
DERL3,-0.142536167,0.028575167
NODAL,-0.142987571,0.028579184
IL21R,0.19188831,0.028579651
PHC1,0.219991726,0.028594938
SNORD41,0.455373881,0.028598854
CYP3A4///CYP3A4,-0.191055976,0.028601871
,-0.176186571,0.028614637
C5orf38,-0.163476952,0.028615557
,-0.187872571,0.02862303
MRAP,-0.118536798,0.028639703
FUT2,-0.138647857,0.028652416
SMTN,-0.128567833,0.028660842
,-0.158546952,0.028670058
TEN1-CDK3///TEN1,-0.104686619,0.028673301
SNORD15A,0.1544465,0.028690633
QRFP,-0.128122429,0.028691825
DYNLL2,-0.153425571,0.028717966
,-0.097536833,0.028730918
SLC5A10,-0.147746464,0.028742259
,-0.129848286,0.028748544
,-0.093520976,0.028753712
FMNL3,0.206536571,0.028755083
STIP1,0.222401333,0.028763891
THPO,-0.119378524,0.028797015
,0.105829155,0.028806338
MIR16-2,0.12865231,0.028815549
RPS8,0.404377524,0.028829516
PRM1,-0.173471488,0.028840947
,-0.257279476,0.028850984
,-0.30825825,0.02885161
PLIN3,0.232311214,0.028851891
NUCKS1,-0.136859833,0.028855913
NPBWR1,-0.161277857,0.028857015
POGLUT1,0.297062012,0.028857185
EPS15L1,0.190125571,0.028862857
OR6M1,-0.112784512,0.028869222
,-0.129539679,0.028882482
FOXE3,-0.168633333,0.028909699
NGDN,0.334947881,0.028928763
NPIPB9///NPIPB5///NPIPB6///NPIPB3,0.17299631,0.028929204
KIF25-AS1,-0.137383917,0.028931052
FFAR1,-0.1542935,0.0289322
FA2H,-0.12410144,0.02893894
TTTY11///TTTY11,-0.110170714,0.028939635
INO80C,0.134000798,0.028943854
TRIM49C///TRIM49B///TRIM49,-0.141142286,0.028970084
THOP1,-0.102365,0.028973179
FAM207A,-0.113774179,0.028987138
MLPH,-0.141819179,0.028987848
DDX3Y,-1.14920544,0.0290321
MYH16,-0.130515976,0.029032306
,-0.114817845,0.029034736
,-0.156019869,0.029053847
NHLRC1,0.128789869,0.029055477
,-0.106108512,0.029057116
,0.313863369,0.029091143
HDGF,-0.258283095,0.029108846
SF3B3,0.267784679,0.029110306
LINC00303,-0.126831238,0.029123276
PDHA2,-0.165153821,0.029131691
LHFPL3,-0.146335524,0.029145545
ZSCAN25,0.106886905,0.029156247
CREB3L1,-0.14412094,0.029159298
SHH,-0.155544452,0.029161865
PSMA8,-0.09901031,0.029178909
SNORA9///SNHG15,-0.196415952,0.02920233
CASP10,0.215773476,0.029218383
SETD4,0.158433131,0.029222357
LINC01547,-0.109606845,0.029236453
LANCL1,0.33269469,0.029238081
GTSF1L,-0.123861583,0.029244375
SPEF1,-0.14758856,0.029248175
OR4D6,-0.13206031,0.029320792
PIP5K1B,-0.234140214,0.029324028
CRB1,-0.12261356,0.029336645
VAX1,-0.135811774,0.029346767
UROC1,-0.143072095,0.029352405
ARL2-SNX15///ARL2,0.241091429,0.02935718
HBB,-0.067940238,0.029380092
LINC00341,0.150742226,0.029398965
SNORD116-1,0.776155048,0.029412889
ZAN,-0.125966845,0.029424616
KMT5B,-0.159468119,0.029426259
CD200R1L,-0.116709905,0.029463148
ERCC1,0.140139964,0.029463991
,0.072843024,0.029467422
,0.072843024,0.029467422
NFYA,0.155218179,0.029487485
LIFR,-0.11688006,0.029530162
CAMK1,0.260228048,0.029556381
NUDT9P1,0.176712036,0.029557685
SLC25A28,0.145714381,0.029583474
UBA52,-0.110387738,0.02958398
HUS1B,-0.10986581,0.029602812
ADAMTS12,-0.11056044,0.029603231
ULBP1,-0.147854417,0.029606577
ULK4,0.246614202,0.029621108
RPLP2,0.161843929,0.029624815
ESPNP,-0.223430393,0.029637996
SLC6A18,-0.117674238,0.029647268
ICAM2,0.285081381,0.02965783
,-0.118267405,0.029674663
,-0.084208333,0.029678493
,0.268183917,0.029679704
NOA1,0.156456452,0.029681792
MIR323A,-0.153754345,0.029685924
MAP4K5,-0.282730512,0.029702032
POLD2,0.173448655,0.029710807
PAX2,-0.12842819,0.029719813
OVCH2,-0.118066179,0.029734085
HOXB8,-0.144270726,0.02973536
RDH16,-0.137183952,0.029754544
ZSCAN16,0.210513107,0.029758958
OR4S2,-0.157325976,0.029789986
MROH7-TTC4///TTC4,0.142639595,0.029796888
CXXC4,-0.128596583,0.029801592
C6orf223,-0.130649321,0.029802688
MGAT4C,-0.101533881,0.029817895
ADGRE1,0.44214956,0.029827978
RAB4B-EGLN2///EGLN2,0.138942643,0.029838845
LOC100289656///DEXI,0.235104917,0.029846924
LOC100289656///DEXI,0.235104917,0.029846924
BHLHE22,-0.142991667,0.029856186
TPSB2///TPSD1///TPSAB1,-0.12512869,0.029861349
ADCY10P1,0.315616286,0.029915678
,-0.323219845,0.029923099
,-0.260781167,0.02992925
,0.168542774,0.029933092
,-0.232768857,0.029938208
PODN,-0.148872119,0.029945725
,-0.146084107,0.029947269
MAGEA10,-0.13338675,0.029956971
,-0.282682976,0.029963741
TIMM9,0.295324036,0.029965406
SBF1,0.107712321,0.030007759
FLJ43879,-0.13029425,0.030024153
TMLHE,0.213631167,0.030037713
,-0.15094075,0.030048932
TAOK2,0.108077381,0.030049712
SNORD116-6///SNORD116-2,0.231522345,0.03006122
ZNF132,0.167830571,0.030063073
SOWAHA,-0.12098775,0.030078628
GABRA4,-0.137992607,0.030127631
LRRC20,-0.149022476,0.03013066
,-0.149786976,0.030136804
,-0.083301833,0.030150946
SVEP1///SVEP1,-0.111045821,0.030151991
SUPT20HL1///SUPT20HL2,0.329938631,0.0301521
SUPT20HL1///SUPT20HL2,0.329938631,0.0301521
,-0.091296,0.030152858
,-0.200766202,0.030157777
LOC729461///FAM230B///FAM230C,-0.129813917,0.03017587
ITPKA,-0.132144202,0.030180403
,-0.25047425,0.030248725
,-0.25047425,0.030248725
IFI27L2,-0.161995083,0.03026776
PAICS,0.224982012,0.030321085
C11orf71,0.184621119,0.030327809
GPHN,0.169177964,0.030335954
ITK,0.471558917,0.030342865
PELP1,0.114506667,0.030364011
GREM1,-0.116038333,0.030390368
ALPP,-0.126532036,0.030412637
FAM156B///FAM156A,0.13264744,0.030414539
HSPB2-C11orf52///C11orf52,-0.130994369,0.030420377
LINC01587,-0.153379524,0.030435889
FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1,-0.118157774,0.030469034
FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1,-0.118157774,0.030469034
NYX,-0.142526429,0.030483511
,-0.09505644,0.030485866
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3,0.131583095,0.030497307
,-0.127804952,0.030506777
COL9A3,-0.144064381,0.030517189
LZTS1,-0.130992893,0.030522742
TSTA3,-0.37609081,0.030525942
STAR,-0.115541881,0.030540811
MINK1,0.166789393,0.03054215
LRRC8A,-0.185603476,0.030554887
SEPT7,-0.153317786,0.030556409
,-0.237737345,0.030558201
STK33,-0.108615845,0.03056276
MEF2B///BORCS8///BORCS8-MEF2B,0.141081548,0.030579421
KMT2C,0.160255238,0.030589327
COL16A1,-0.142562286,0.030598595
,-0.233064488,0.030623386
TECR,0.164728286,0.030631443
GIPR,-0.093285179,0.030635978
,-0.089929036,0.030639966
NRBP2,-0.11672944,0.03065023
MMP19,-0.128049512,0.030670249
DENND4A,-0.175761357,0.030680522
,-0.134786869,0.030684059
,-0.202241048,0.030695824
SPATA33,-0.115231393,0.030707926
CTDSP1,0.127592536,0.030712611
VSTM2B,-0.124581262,0.030772801
IL9,-0.126098631,0.030787503
STAB2,-0.10955519,0.03078977
,-0.09749931,0.030809013
,-0.14883819,0.030828742
,-0.126330048,0.030832939
USP12,-0.35350694,0.03084547
,-0.08072844,0.030856078
,-0.08072844,0.030856078
NOTCH3,-0.137800214,0.030858602
OCIAD1,0.153284214,0.030859343
HNRNPCL3///HNRNPCL2///HNRNPCL1///HNRNPC,0.123719762,0.030873113
MYL12A,0.123641452,0.030874061
KIAA0556,0.158411036,0.030877328
FAM83G,-0.116842345,0.03089271
DIAPH3,-0.198461024,0.030896406
SEC62,-0.312924786,0.030924021
C5orf64,-0.123211155,0.030956655
SNORD32B,-0.27148731,0.030957154
LACRT,-0.109770071,0.030981064
DPAGT1,0.250416369,0.030998856
GPRIN1,-0.148031357,0.031015188
,-0.224600845,0.031033983
ERC2-IT1,-0.120989405,0.031043524
TMEM106A,0.188968631,0.031129018
PRPH2,-0.144494131,0.03113849
ELK4,0.16490756,0.031139882
TIAM1,0.336192571,0.031141939
C19orf54,0.149475643,0.031143892
KCTD8,-0.142634881,0.031145774
CIT,-0.114175357,0.031163183
SYNGR2,0.139837536,0.031179727
NKX2-1-AS1,-0.137897083,0.031182967
CDRT1///FBXW10,-0.109864929,0.031188816
LEP,-0.154947857,0.031189576
LUZP1,0.136396786,0.031193944
MS4A13,-0.089717345,0.03119653
MRPL41,-0.120969857,0.031202068
COL11A2,-0.118679607,0.031245283
ELAVL1,0.166667381,0.031270637
PSMD11,0.165237321,0.031295022
PSMB9,0.193758095,0.031295665
PSMB9,0.193758095,0.031295665
PSMB9,0.193758095,0.031295665
MRPS16,-0.150469417,0.031297253
,-0.111079655,0.031298463
CHRNB1,0.084157738,0.031308996
THSD7A,-0.154798143,0.031318368
,-0.11968606,0.031357371
CPSF3L,0.108588786,0.031362578
CLEC14A,-0.115919655,0.031363989
,0.19451769,0.031373431
ZBTB40,0.286168798,0.031379108
SPTBN1,0.264231298,0.031387094
HHATL,-0.15370719,0.031387804
EPHA5,-0.103526595,0.031394751
LMBR1,0.145084643,0.031397413
,-0.130215452,0.03139807
DHX8,0.165574429,0.031406457
,-0.191139464,0.031438985
IZUMO2,-0.144971714,0.031443604
ANKLE2,0.099508286,0.031444204
,-0.175893012,0.031445718
NKX2-6,-0.134509988,0.03145133
VASH1,0.215865024,0.031460193
CLDND2,-0.131559095,0.031462876
,-0.144039786,0.031469104
,-0.16629231,0.03147467
NAT14,-0.099302405,0.031477201
PCSK4,-0.174650988,0.031514023
SCGB2A1,-0.116164476,0.031514432
,-0.147742024,0.031520698
PLEKHB1,0.226572738,0.031522512
PRPH,-0.145709238,0.0315336
,0.180998917,0.031541681
DLX5,-0.118988964,0.031561644
SNRPA,0.264738321,0.031566225
FOXR1,-0.145462631,0.031576738
NEDD8-MDP1///MDP1,0.109282869,0.03158101
RBM14,0.183000417,0.031611946
MMACHC,0.099067714,0.031638106
HN1,0.184205048,0.031652799
LOC642648,-0.159660952,0.031659025
GTF2IRD1,-0.139427464,0.03166272
UBTFL1,-0.13375419,0.031718058
UBTFL1,-0.13375419,0.031718058
UBTFL1,-0.13375419,0.031718058
UBTFL1,-0.13375419,0.031718058
EPAS1,-0.252055048,0.031719668
LRRN2,-0.160812298,0.031723036
PTPN3,-0.117561345,0.031730937
SPATA31A5///SPATA31A3///SPATA31A1///SPATA31C2///LOC642943///SPATA31C1///SPATA31A6///SPATA31A7,-0.112272071,0.031731083
FBLL1,-0.118627857,0.031735386
BAMBI,-0.14503444,0.0317365
ZC3H3,0.120769155,0.031740058
,0.138273619,0.031755433
ACSS3,-0.17166219,0.03177784
OR11A1,-0.126735702,0.031798304
OR11A1,-0.126735702,0.031798304
,-0.14869906,0.031805254
ZNF70,0.148350369,0.031805644
,-0.196330571,0.031805711
DNAJA1P5,-0.136981274,0.031810019
USP2,-0.147410262,0.031822367
ARHGEF19,-0.112826083,0.031822745
,-0.307999083,0.031825821
STX1B,-0.14199925,0.031840655
TMEM141,0.136048774,0.031847186
HTR6,-0.138736702,0.031857768
COL28A1,-0.151843964,0.031876779
KANSL3,0.133067179,0.031884725
ZCCHC5,-0.131458571,0.031896771
EXOSC4,0.131552845,0.031907428
LINC00242,-0.12169756,0.031910345
DUSP2,-0.131635167,0.031936737
,-0.243846167,0.031936984
,-0.127391452,0.031940075
EIF4H,0.135732143,0.031942591
PGR,-0.125594131,0.031965779
CYP21A1P///CYP21A2,-0.139111917,0.031972026
TAC1,-0.127502667,0.031981497
SUMO1,-0.176496119,0.031983613
NAV3,-0.352352702,0.031990086
TNNI2,-0.109000536,0.032024943
,-0.132257655,0.032082877
POLR2H,0.319783452,0.032099561
HSD11B2,-0.130387119,0.032099729
RNU6ATAC,-0.184312536,0.032100496
RAB8A,0.180894714,0.0321028
CERS6,0.1855655,0.032158049
LOC389199,-0.16696231,0.032169414
BSPRY,-0.126846714,0.032173449
NYAP1,-0.119381524,0.032182184
,-0.151926905,0.032188366
SLC35E2,0.156676417,0.03219267
C21orf33,0.157328393,0.032209596
LIAS,0.244303357,0.032214499
AATK-AS1,-0.12975781,0.032234408
,-0.192274571,0.032240134
PCDHB12,-0.118214607,0.03224493
NEDD4L,-0.454473595,0.032253044
LGALS9,0.378582774,0.032278425
LINC00336,-0.142181679,0.032280029
PAIP2,-0.159231667,0.032325599
,-0.235499,0.032337321
KRT33B,-0.142387821,0.032345264
OR7G2,-0.119742929,0.032348689
C1orf210,-0.151931071,0.032351115
WSCD1,-0.120384131,0.03236817
MPPED1,-0.13706644,0.032402092
LGR5,-0.106570952,0.032403434
DEFB133,-0.105027714,0.032409663
CTNS,0.149705464,0.032452664
MMD2,-0.143352286,0.032456884
CFAP69,-0.097487524,0.032467116
LRRTM3,-0.138631595,0.03249572
LOC643923,-0.151346548,0.032511499
C6orf201,-0.099143381,0.032514694
,0.229706417,0.032532199
RASGRP1,0.414290405,0.032546733
TRIM24,0.125690369,0.032551528
WDR86,-0.127757679,0.03255277
R3HDML,-0.121443643,0.032562152
PIGT,-0.227160786,0.032563724
LANCL2,0.199768095,0.032574981
CDR2,0.221760107,0.032585125
ZNF398,0.167556333,0.032594707
RUVBL1///RUVBL1,0.290240512,0.032603954
,-0.155231655,0.032676596
TBC1D4,0.18600456,0.032691984
AMELY,-0.11317281,0.032702538
NSD1,0.133366107,0.032712923
BAGE5,0.11394019,0.03272717
YIPF6,-0.258384321,0.032737424
PCDHB18P,-0.146525821,0.032741569
FAM43B,-0.114058893,0.032750047
ATP1A2,-0.130516071,0.032750148
NEMP2,0.171412869,0.03275391
PMF1-BGLAP///BGLAP,-0.107435083,0.032763051
,-0.133637238,0.032764106
EDN3,-0.13458575,0.032795191
NRXN3,-0.141955452,0.032806807
FATE1,-0.175179857,0.032810355
,-0.182711655,0.032810578
UBXN10,-0.222736583,0.032811545
LOC100129572,-0.148926702,0.032826685
BTNL3,-0.193613476,0.032834545
SLC12A4///LCAT,0.125473298,0.032846345
ELMOD3,0.109793774,0.032857374
CCDC6,0.240176393,0.032858163
,-0.145432405,0.032871061
ROM1,-0.127792619,0.032872008
TOR3A,0.183251476,0.032884772
RMND5A,-0.229300798,0.032890822
LOC101929601///REXO1L2P///REXO1L1P,-0.170145952,0.03294743
BOP1,0.115518381,0.032950332
HLA-C///HLA-B///HLA-C///HLA-B,0.069744167,0.032951237
LTV1,0.330829476,0.032956861
DHCR24,-0.208009048,0.032971178
